round_id,eval_reward_mean,eval_reward_max,eval_reward_min,num_rollout_workers,boost_score,hessian_eigen_ratio,rollback,duration,cost
1,58.20903940558995,84.48537891678265,31.932699894397242,4,1.0,0.6646702265614249,False,0.27746129035949707,0.00029208795344388044
2,30.051809918033783,42.565749693513474,17.537870142554095,4,1.0,0.8971011513949173,False,0.2918515205383301,0.0005993247331513298
3,50.73683918585152,83.92299030433583,17.55068806736722,4,1.0,1.2793008429057704,False,0.29391026496887207,0.0009087287861623881
4,106.93873579624379,147.5215466395382,66.35592495294938,4,1.0,2.6430311949471714,False,0.3612051010131836,0.0012889751931178717
5,88.70294846203181,141.42054263512497,35.98535428893865,1,0.0,0.9205674973815825,False,0.32247424125671387,0.0016284490024013284
6,161.43499600136323,226.3048084068575,96.56518359586899,1,0.09085095435866111,1.1785692673107941,False,0.4021589756011963,0.00205180821042002
7,126.75743882528681,178.52407000383812,74.99080764673552,1,0.0,0.420094294818704,False,0.3564333915710449,0.0024270313622627732
8,196.56950259627826,266.38770669780564,126.75129849475084,1,0.4444145256902715,0.9691848582753002,False,0.44954657554626465,0.0029002762572853656
9,133.74074123299482,169.24183729642,98.23964516956963,3,0.9228915039683052,1.6057451153568267,False,0.3349487781524658,0.0032528822117675973
10,212.54730542693176,232.96208140259543,192.13252945126806,2,0.655788521411481,1.8014014783489347,False,0.4084315299987793,0.0036828446384712505
11,147.675583393829,209.04920959607475,86.30195719158321,1,0.0,1.1091984339073568,False,0.39499998092651367,0.004098667457898458
12,236.78989448159,239.9155419734475,233.66424698973253,4,1.0,3.1303636601219127,False,0.42379021644592285,0.0045447982203224565
13,209.78427127744038,233.703645148515,185.8648974063658,1,0.03337201751569209,1.3409955721946343,False,0.3931705951690674,0.004958695216002288
14,145.11988992107985,209.75413013461142,80.48564970754825,1,0.08410596414256609,1.7456411397728497,False,0.37076354026794434,0.005349003945368308
15,223.6932624916959,233.49395477166595,213.89257021172583,1,0.07413216833624528,1.7752935278390123,False,0.41501736640930176,0.005785899387759927
16,120.34692742003693,208.01267465026297,32.68118018981091,1,0.385742330308988,2.4518393590190524,False,0.37003135681152344,0.0061754373358502805
17,156.59379170669916,240.74131358709184,72.44626982630646,1,0.0,1.3370587638305922,False,0.42220258712768555,0.0066198967754105
18,151.99778271370957,214.61343558983793,89.3821298375812,1,0.0,1.2843589059766976,False,0.3807804584503174,0.007020750475312457
19,223.9417077902507,286.6175270147071,161.2658885657943,1,0.0,0.9147425656736407,False,0.4671449661254883,0.007512521478541104
20,265.5688223677121,279.38532983823427,251.7523148971899,2,0.5260760578651403,2.042963412482804,False,0.48321080207824707,0.00802120524512397
21,207.91987171739913,236.2376225670302,179.60212086776804,1,0.0,0.9883155994582253,False,0.40837669372558594,0.008451109944802745
22,196.0732532476518,234.60977995969142,157.5367265356122,1,0.22111408857272147,1.9108041435811658,False,0.40876245498657227,0.008881420741552189
23,214.6292880821299,273.8638392702148,155.39473689404505,1,0.018169563491994094,1.1478281466311022,False,0.48403453826904297,0.009390971668443562
24,232.27529900847225,254.24924305087401,210.3013549660705,1,0.0,0.46962605364398086,False,0.42426276206970215,0.009837599887229778
25,193.99310673489828,225.84858290467466,162.1376305651219,1,0.083249504857725,0.8898530920648147,False,0.39163947105407715,0.010249885043980164
26,277.9327152004455,370.3690483609305,185.49638203996045,1,0.23023218938573461,1.1560755788855812,False,0.6107981204986572,0.010892882028361897
27,251.94794454610349,313.7968127549733,190.09907633723367,2,0.558592012988167,2.3704773839370397,False,0.5247719287872314,0.01144531786006174
28,264.4389851472596,280.0486084981136,248.82936179640564,1,0.16203104956821063,2.255757710751721,False,0.5041422843933105,0.011976036534015045
29,239.53789867312702,271.4769509710505,207.59884637520355,1,0.0,1.308451018341722,False,0.511765718460083,0.01251478051936185
30,225.95446309761553,261.0749396581254,190.83398653710566,1,0.0,1.2852361185455348,False,0.4293978214263916,0.012966814497547385
31,262.9913322893844,276.5291821989749,249.45348237979385,1,0.030519728405037874,1.5419703660257962,False,0.4462897777557373,0.013436630909266296
32,237.6338885609785,258.58129311219636,216.68648400976065,1,0.025367700714013446,1.5036301348159231,False,0.4975767135620117,0.013960437901432131
33,194.58133973027407,249.68942532020668,139.47325414034142,1,0.0,1.5250599889645786,False,0.46367883682250977,0.014448560054714297
34,237.33583824662324,263.42519937878905,211.24647711445743,1,0.0,0.9192171560053776,False,0.45337915420532227,0.0149258395668018
35,283.0970645918763,304.8181185714034,261.3760106123492,1,0.09963552856402551,1.4962884395632414,False,0.4999072551727295,0.015452099957524994
36,233.16821603594275,281.46640908982386,184.8700229820616,1,0.11363599020308278,1.6374945147699256,False,0.41359782218933105,0.01588750102293344
37,211.42157268835973,275.7932147639079,147.04993061281155,1,0.31397011246263307,3.4420879535414692,False,0.4389371871948242,0.016349577244564338
38,279.32598326421066,297.9847819773546,260.66718455106667,1,0.0,1.2152792932511693,False,0.5720577239990234,0.016951791591791457
39,235.2741306048414,238.53860647481375,232.00965473486903,1,0.017479600243371907,1.5394365157667715,False,0.4179403781890869,0.01739176413559619
40,303.19250791902687,311.86767200610285,294.51734383195094,1,0.01913203623595622,1.6305143909758306,False,0.510178804397583,0.01792883755104041
41,125.79059957939725,190.1032961441281,61.47790301466638,1,0.0,1.3070679024453098,False,0.3990752696990967,0.018348950492364385
42,322.6566859563686,389.603940727355,255.7094311853822,1,0.03044790209067485,1.5958072991251202,False,0.5724177360534668,0.01895154383005919
43,237.79352954605866,267.59667416362976,207.99038492848754,1,0.24057251993692183,3.3464473360020657,False,0.45786213874816895,0.019433542651924082
44,248.82444594046703,280.59684947977365,217.0520424011604,1,0.1915516706280457,5.262975835451685,False,0.5084702968597412,0.019968817494062725
45,268.087934250809,268.3868288223259,267.78903967929205,1,0.0,0.6815746491266772,False,0.4542100429534912,0.020446971696070678
46,206.74938373694127,228.7999392626422,184.69882821124034,1,0.009324358037908665,1.0242564120582802,False,0.426607608795166,0.020896068372638132
47,256.06810964460544,280.5210503108806,231.61516897833027,1,0.0710745539749154,3.234981327185439,False,0.5106809139251709,0.021433670366840595
48,391.2725589903361,535.3317431005064,247.21337488016584,1,0.0,0.8793211677759958,False,1.0657384395599365,0.02255559032660943
49,271.78295937666076,312.180427477266,231.38549127605552,1,0.038245382691654534,1.7953791809912176,False,0.683734655380249,0.02327536877184738
50,290.8874065880675,367.74928945163776,214.02552372449722,1,0.0820764625289193,2.9200386527883113,False,0.7872552871704102,0.02410412504761307
